trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20240129,5.3931,0.8271,2.3314,0.4066,79064215.9591,64671740.7849
20240130,5.3329,0.8179,2.3054,0.3607,78181521.3631,63949727.7299
20240131,5.283,0.8102,2.2838,0.3921,77450145.8407,63351488.3415
20240201,5.2331,0.8026,2.2623,0.4167,76718770.3182,62753248.953
20240202,5.2004,0.7976,2.2481,0.4786,76239593.2518,62361299.0089
20240205,5.283,0.8102,2.2838,0.5158,77450145.8407,63351488.3415
20240206,5.3897,0.8266,2.3299,0.5149,79013776.2679,64630482.8961
20240207,5.3862,0.826,2.3285,0.5383,78963336.5767,64589225.0072
20240208,5.4017,0.8284,2.3352,0.4232,79190315.1871,64774885.5071
20240219,5.4396,0.8342,2.3515,0.4244,79745151.7904,65228722.2845
20240220,5.4017,0.8284,2.3352,0.294,79190315.1871,64774885.5071
20240221,5.677,0.8706,2.4541,0.741,83225490.4833,68075516.6157
20240222,5.6426,0.8654,2.4393,0.3649,82721093.5713,67662937.7271
20240223,5.6684,0.8693,2.4504,0.3102,83099391.2553,67972371.8936
20240226,5.5479,0.8508,2.3984,0.323,81334002.0632,66528345.7835
20240227,5.5359,0.849,2.3932,0.2635,81157463.144,66383943.1725
20240228,5.5084,0.8448,2.3813,0.3314,80753945.6144,66053880.0617
20240229,5.5118,0.8453,2.3827,0.2419,80804385.3056,66095137.9505
20240301,5.4946,0.8427,2.3753,0.2071,80552186.8496,65888848.5062
20240304,5.4224,0.8316,2.3441,0.2867,79492953.3344,65022432.8402
20240305,5.5359,0.849,2.3932,0.4334,81157463.144,66383943.1725
20240306,5.4826,0.8408,2.3701,0.2502,80375647.9304,65744445.8952
20240307,5.5049,0.8443,2.3798,0.2518,80703505.9232,66012622.1728
20240308,5.4482,0.8355,2.3552,0.2138,79871251.0184,65331867.0066
20240311,5.4155,0.8305,2.3411,0.358,79392073.9519,64939917.0625
20240312,5.4963,0.8429,2.3761,0.3729,80577406.6952,65909477.4507
20240313,5.4224,0.8316,2.3441,0.2275,79492953.3344,65022432.8402
20240314,5.3759,0.8245,2.324,0.2463,78812017.5031,64465451.3406
20240315,5.3639,0.8226,2.3188,0.2525,78635478.5839,64321048.7296
20240318,5.3553,0.8213,2.3151,0.2239,78509379.3559,64217904.0075
20240319,5.2985,0.8126,2.2905,0.2652,77677124.4511,63537148.8413
20240320,5.3639,0.8226,2.3188,0.2415,78635478.5839,64321048.7296
20240321,5.4275,0.8324,2.3463,0.3135,79568612.8712,65084319.6735
20240322,5.3673,0.8231,2.3203,0.268,78685918.2751,64362306.6185
20240325,5.3931,0.8271,2.3314,0.2345,79064215.9591,64671740.7849
20240326,5.5738,0.8825,2.4095,0.6032,81712299.7472,66837779.95
20240327,5.5565,0.8798,2.4021,0.3791,81460101.2912,66631490.5057
20240328,5.5359,0.8765,2.3932,0.3368,81157463.144,66383943.1725
20240329,5.5393,0.877,2.3946,0.2492,81207902.8352,66425201.0614
20240401,5.615,0.889,2.4274,0.2764,82317576.0417,67332874.6163
20240402,5.5996,0.8866,2.4207,0.2601,82090597.4313,67147214.1164
20240403,5.5445,0.8779,2.3969,0.2414,81283562.372,66487087.8947
20240408,5.5738,0.8825,2.4095,0.2314,81712299.7472,66837779.95
20240409,5.5583,0.88,2.4028,0.1865,81485321.1368,66652119.4501
20240410,5.5892,0.8849,2.4162,0.2443,81939278.3576,67023440.4498
20240411,5.5565,0.8798,2.4021,0.2151,81460101.2912,66631490.5057
20240412,5.5256,0.8749,2.3887,0.2318,81006144.0704,66260169.5059
20240415,5.6477,0.8942,2.4415,0.3707,82796753.1081,67724824.5604
20240416,5.634,0.892,2.4355,0.3595,82594994.3433,67559793.005
20240417,5.7286,0.907,2.4764,0.4597,83982085.8513,68694384.9486
20240418,5.7888,0.9165,2.5025,0.4879,84864780.4474,69416398.0036
20240419,5.7836,0.9157,2.5002,0.262,84789120.9106,69354511.1703
20240422,5.7355,0.9081,2.4794,0.2945,84082965.2337,68776900.7263
20240423,5.7423,0.9092,2.4824,0.2484,84183844.6161,68859416.504
20240424,5.7561,0.9114,2.4883,0.2149,84385603.3809,69024448.0594
20240425,5.9178,0.937,2.5583,0.4457,86756268.8674,70963568.8358
20240426,5.9316,0.9391,2.5642,0.4629,86958027.6322,71128600.3912
20240429,6.0004,0.95,2.594,0.3966,87966821.4563,71953758.1684
20240430,5.9332,0.8934,2.5837,0.4208,86529290.257,70777908.3359
20240506,6.0317,0.9083,2.6266,0.4851,87966821.4563,71953758.1684
20240507,6.03,0.908,2.6259,0.2297,87941601.6107,71933129.2239
20240508,5.9781,0.9002,2.6033,0.2001,87185006.2427,71314260.8911
20240509,6.0248,0.9072,2.6236,0.2484,87865942.0739,71871242.3906
20240510,6.1597,0.9275,2.6824,0.4558,89833090.0308,73480300.0561
20240513,6.2099,0.9351,2.7042,0.3625,90564465.5532,74078539.4445
20240514,6.1113,0.9202,2.6613,0.3334,89126934.3539,72902689.6121
20240515,6.0611,0.9127,2.6394,0.3272,88395558.8315,72304450.2236
20240516,6.2686,0.9439,2.7298,0.6261,91421940.3036,74779923.5551
20240517,6.3724,0.9596,2.775,0.4445,92935131.0397,76017660.2209
20240520,6.2911,0.9473,2.7396,0.4432,91749798.2964,75048099.8327
20240521,6.2669,0.9437,2.729,0.2162,91396720.458,74759294.6107
20240522,6.2358,0.939,2.7155,0.3221,90942763.2372,74387973.611
20240523,6.139,0.9244,2.6733,0.4482,89530451.8836,73232752.723
20240524,6.0075,0.9046,2.6161,0.422,87613743.6179,71664952.9463
20240527,6.0767,0.915,2.6462,0.2768,88622537.4419,72490110.7235
20240528,6.0231,0.907,2.6229,0.2308,87840722.2283,71850613.4462
20240529,5.9781,0.9002,2.6033,0.238,87185006.2427,71314260.8911
20240530,5.9384,0.8942,2.586,0.2711,86604949.7938,70839795.1692
20240531,5.928,0.8926,2.5814,0.2467,86453630.7202,70716021.5026
20240603,5.9055,0.8893,2.5717,0.2948,86125772.7274,70447845.225
20240604,5.9729,0.8994,2.601,0.2588,87109346.7059,71252374.0578
20240605,5.8778,0.8851,2.5596,0.335,85722255.1978,70117782.1142
20240606,5.8796,0.8853,2.5604,0.3283,85747475.0434,70138411.0586
20240607,5.8778,0.8851,2.5596,0.3288,85722255.1978,70117782.1142
20240611,5.7689,0.8687,2.5122,0.3347,84133404.9249,68818158.6151
20240612,5.7222,0.8617,2.4918,0.2479,83452469.0937,68261177.1156
20240613,5.6755,0.8546,2.4715,0.2667,82771533.2625,67704195.616
20240614,5.8467,0.8804,2.5461,0.4807,85268297.977,69746461.1144
20240617,5.8329,0.8783,2.54,0.2219,85066539.2122,69581429.559
20240618,5.8294,0.8778,2.5385,0.2199,85016099.521,69540171.6702
20240619,5.9055,0.8893,2.5717,0.284,86125772.7274,70447845.225
20240620,5.8813,0.8856,2.5611,0.1903,85772694.889,70159040.003
20240621,5.8277,0.8775,2.5378,0.254,84990879.6754,69519542.7257
20240624,5.8917,0.8872,2.5656,0.3357,85924013.9626,70282813.6696
20240625,5.9314,0.8932,2.583,0.3094,86504070.4114,70757279.3915
20240626,5.8899,0.8869,2.5649,0.2194,85898794.117,70262184.7252
20240627,5.9245,0.8921,2.5799,0.2691,86403191.029,70674763.6138
20240628,5.9124,0.8903,2.5747,0.2549,86226652.1098,70530361.0028
20240701,5.9418,0.8947,2.5875,0.2289,86655389.485,70881053.058
20240702,6.0663,0.9135,2.6417,0.4211,88471218.3683,72366337.0569
20240703,5.9591,0.8973,2.595,0.3351,86907587.941,71087342.5023
20240704,6.0023,0.9038,2.6138,0.3378,87538084.0811,71603066.1131
20240705,5.8588,0.8822,2.5513,0.4691,85444836.8962,69890863.7255
20240708,5.8778,0.8851,2.5596,0.2645,85722255.1978,70117782.1142
20240709,5.9608,0.8976,2.5958,0.3011,86932807.7866,71107971.4468
20240710,5.9971,0.9031,2.6116,0.3521,87462424.5443,71541179.2798
20240711,5.6893,0.9031,2.4775,0.355,82973292.0273,67869227.1714
